version,suite,seed,channel,first_found_time_s,clear_time_s,supplement_measure_count,supplement_measure_points_json,supplement_measure_times_json,supplement_mec_before_json,supplement_mec_after_json,supplement_arrival_move_json,supplement_at_search_json,final_clear_mec_m,found_after_extra_move_m,off_search_supplement_move_m,off_search_supplement_count,threshold_chasing_20_30_count,first_supplement_clearable,first_supplement_bucket,waited_search_supplement_count,wait_saved_dedicated_proxy_count
v6,min_reff,10003,5,2212.290447,2710.81996,2,"[[1155.2838492379437,944.4768415988441],[1137.8246134881315,486.06813756608113]]","[2470.203753,2609.274956]","[492.96126854859557,44.81909104426444]","[44.81909104426444,14.300668755100178]","[157.57513086874062,311.6916960966421]","[false,false]",14.300668755100178,951.9918478063008,469.26682696538273,2,0,0,30_50,0,0
v6,min_reff,10003,6,3221.625379,3702.303884,1,"[[1646.53352747705,-592.4865367510783]]",[3471.942169],[628.0934128566503],[17.81050801628843],[538.2478020178448],[false],17.81050801628843,1218.2022302476812,538.2478020178448,1,0,1,le20_or_near,0,0
v6,min_reff,10003,7,3215.625379,3561.312998,2,"[[1108.832599966436,-568.2293948900417],[1747.8247603321383,-494.02581644651985]]","[3358.292609,3506.194197]","[441.9646892545337,36.477357188623486]","[36.477357188623486,14.180867636420244]","[593.3361481628287,141.26014050749143]","[false,false]",14.180867636420244,985.190296026832,734.5962886703202,2,0,0,30_50,0,0
v6,min_reff,10003,8,1220.449283,1990.20524,1,"[[5.743963417062496e-14,938.0604140004557]]",[1890.657865],[750.4017745078263],[12.767897899968878],[0.0],[true],12.767897899968878,292.73687610851755,0,0,0,1,le20_or_near,1,1
v6,min_reff,10003,9,53.0,662.325567,2,"[[-663.3088799023825,-663.3088799023824],[-209.47262648750177,-461.8849055732852]]","[360.612083,519.917463]","[750.4017745078289,54.495934839655284]","[54.495934839655284,0.2648459595575832]","[0.0,496.52689992404703]","[true,false]",0.2648459595575832,952.0158573946355,496.52689992404703,1,0,0,gt50,1,0
v6,min_reff,10003,13,807.741607,1415.121557,2,"[[-663.3088799023824,663.3088799023825],[-958.7033585516804,1048.8407542717869]]","[1244.449283,1359.586861]","[678.7175938594966,27.748198998498996]","[27.748198998498996,5.46942684727282]","[0.0,485.68788761021904]","[true,false]",5.46942684727282,738.3613700381932,485.68788761021904,1,1,0,25_30,1,0
v6,min_reff,10003,14,801.741607,1054.838695,1,"[[-1011.5872967128525,608.5562187187977]]",[996.337997],[563.8669109710404],[13.174528490303048],[612.9819522814057],[false],13.174528490303048,880.4854411456611,612.9819522814057,1,0,1,le20_or_near,0,0
v6,min_reff,10003,15,396.612083,4341.203173,1,"[[-629.2800990251953,-1478.9058572272756]]",[4246.034009],[439.33392231620655],[14.584466484504286],[388.3475427547892],[false],14.584466484504286,839.1933631037616,388.3475427547892,1,0,1,le20_or_near,0,0
v6,min_reff,10003,16,402.612083,4361.575194,2,"[[-247.68560994258826,-1406.798576974399],[-1003.4090143813472,-1178.3389875855046]]","[4162.3645,4354.502763]","[436.4537708584769,20.724310371959742]","[20.724310371959742,10.36215518597954]","[633.2699019030412,36.497948716364]","[false,false]",10.36215518597954,680.1300058053853,669.7678506194052,2,1,0,20_25,0,0
v6,min_reff,10003,17,1250.449283,1617.263973,1,"[[-989.5789681984112,1445.7834198345547]]",[1537.601749],[431.56000304313454],[15.225389799053676],[582.4009593024178],[false],15.225389799053676,955.7120797203424,582.4009593024178,1,0,1,le20_or_near,0,0
v6,min_reff,10003,18,107.0,2910.634608,1,"[[663.3088799023825,663.3088799023825]]",[2248.290447],[750.3999014509106],[17.5698413697523],[0.0],[true],17.5698413697523,974.0732390176189,0,0,0,1,le20_or_near,0,0
v6,min_reff,10003,19,113.0,3033.741344,2,"[[5.743963417062496e-14,938.0604140004557],[685.2394442165947,234.35929013693135]]","[1866.657865,2928.668644]","[750.4032860316679,20.555369838399507]","[20.555369838399507,13.93432574731404]","[0.0,60.17017873655291]","[true,false]",13.93432574731404,560.5336807482405,60.17017873655291,1,1,0,20_25,1,0
v6,min_reff,10003,20,2254.290447,2432.688727,1,"[[1172.5872866728237,545.6619200583056]]",[2363.828536],[461.4983302770105],[18.836677981572336],[522.6904464051288],[false],18.836677981572336,841.9913999552962,522.6904464051288,1,0,1,le20_or_near,0,0
v6,min_reff,10004,1,5.0,1152.872188,2,"[[5.743963417062496e-14,938.0604140004557],[-37.05654516064359,882.6527275988266]]","[1127.103179,1145.434644]","[750.4017745078289,27.578523560333064]","[27.578523560333064,12.187720022075192]","[0.0,66.65732706630305]","[true,false]",12.187720022075192,78.84504708837773,66.65732706630305,1,1,0,25_30,1,0
v6,min_reff,10004,2,2039.342291,2778.599085,1,"[[-938.0604140004557,1.148792683412499e-13]]",[2706.492662],[734.1396108270156],[12.637216948821056],[0.0],[true],12.637216948821056,335.5321174345134,0,0,0,1,le20_or_near,0,0
v6,min_reff,10004,3,17.0,729.006307,1,"[[663.3088799023825,663.3088799023825]]",[562.204155],[750.2408822595289],[18.134242856493216],[0.0],[true],18.134242856493216,359.01075854757704,0,0,0,1,le20_or_near,0,0
v6,min_reff,10004,5,1109.103179,2198.789921,2,"[[-663.3088799023824,663.3088799023825],[-916.4662785284575,1016.0808925122718]]","[2051.342291,2192.183931]","[737.4050232071382,28.720411560811602]","[28.720411560811602,8.02995103497367]","[0.0,434.20820047524825]","[true,false]",8.02995103497367,442.2381515102238,434.20820047524825,1,1,0,25_30,1,0
v6,min_reff,10004,6,580.204155,1761.731287,2,"[[5.743963417062496e-14,938.0604140004557],[-123.14695904966936,1647.9765405923472]]","[1103.103179,1377.823776]","[750.4017745078282,181.30183549690122]","[181.30183549690122,10.591225506253295]","[0.0,245.2100181997615]","[true,false]",10.591225506253295,714.0337942473054,245.2100181997615,1,0,0,gt50,1,0
v6,min_reff,10004,8,592.204155,880.651356,2,"[[346.37917639098725,1129.7278865971305],[566.7102434824471,1444.6661511571351]]","[792.190197,874.06201]","[536.4558647915378,28.842163171265227]","[28.842163171265227,7.946730491553344]","[285.9194508422753,384.35906338959785]","[false,false]",7.946730491553344,678.2252447234255,670.2785142318731,2,1,0,25_30,0,0
v6,min_reff,10004,9,1091.103179,1528.42029,1,"[[-374.0228313589522,1787.6364807874588]]",[1441.249764],[511.9536159145957],[16.286462414415077],[287.1299395783131],[false],16.286462414415077,489.6777936136892,287.1299395783131,1,0,1,le20_or_near,0,0
v6,min_reff,10004,10,1085.103179,1921.987398,2,"[[-548.3019076066216,1544.2454632209476],[-968.7073135448327,1131.3692257640769]]","[1548.201712,1914.006846]","[688.8225296734712,29.80551608988174]","[29.80551608988174,14.902758044941045]","[68.90711104886614,736.3777929441303]","[false,false]",14.902758044941045,820.187662037937,805.2849039929964,2,1,0,25_30,0,0
v6,min_reff,10004,12,353.612083,3600.818757,2,"[[703.6075442687275,-712.6732157292744],[663.3088799023823,-663.3088799023825]]","[3508.225708,3544.970621]","[750.2474662025479,100.29609713083694]","[100.29609713083694,13.781728281360055]","[128.06942820172446,0.0]","[false,true]",13.781728281360055,292.3101061665998,128.06942820172446,1,0,0,gt50,1,1
v6,min_reff,10004,13,1073.103179,1662.966532,1,"[[-432.4107692668599,1619.1626211504267]]",[1482.910719],[431.10262737828657],[14.466003807759506],[178.3047746812633],[false],14.466003807759506,727.128874711925,178.3047746812633,1,0,1,le20_or_near,0,0
v6,min_reff,10004,14,3318.046306,3733.115745,2,"[[664.8466447769738,-834.7361958276925],[576.6578804541697,-1413.5317046897046]]","[3476.611822,3725.747911]","[529.8983251341161,23.717612306092267]","[23.717612306092267,11.839171968302677]","[672.827582023963,594.6457699762888]","[false,false]",11.839171968302677,1279.3125239685537,1267.473352000252,2,1,0,20_25,0,0
v6,min_reff,10004,16,1055.103179,1322.781772,1,"[[-200.63293449057602,1367.6825416364613]]",[1262.632396],[432.4491643089402],[14.34642859056284],[518.8010405992627],[false],14.34642859056284,794.5479185867622,518.8010405992627,1,0,1,le20_or_near,0,0
v6,min_reff,10004,17,2081.342291,2387.406954,1,"[[-1365.9215647146366,1055.9478322452105]]",[2294.738418],[441.83395856781635],[16.464451894055383],[449.74248554491874],[false],16.464451894055383,888.0851644308668,449.74248554491874,1,0,1,le20_or_near,0,0
v6,min_reff,10004,19,113.0,2939.891984,2,"[[-663.3088799023824,663.3088799023825],[-938.0604140004557,1.148792683412499e-13]]","[2093.342291,2664.492662]","[750.2308007461038,24.661811683583558]","[24.661811683583558,17.404865420899363]","[0.0,0.0]","[true,true]",17.404865420899363,781.464493930168,0,0,0,0,20_25,1,0
v6,collinear,10000,1,5.0,2204.955377,2,"[[5.743963417062496e-14,938.0604140004557],[663.3088799023825,663.3088799023825]]","[1480.453636,1969.230656]","[750.3999014509078,27.430585190033153]","[27.430585190033153,0.324691326966768]","[0.0,565.2716834145481]","[true,true]",0.324691326966768,172.73697329109788,0,0,0,0,25_30,0,0
v6,collinear,10000,2,11.0,1850.176319,2,"[[5.743963417062496e-14,938.0604140004557],[809.4429975618398,1205.3357779751163]]","[1474.453636,1842.19975]","[750.2330867877298,54.46437144449417]","[54.46437144449417,14.88284619728365]","[0.0,63.00358397136923]","[true,false]",14.88284619728365,77.88643016865265,63.00358397136923,1,0,0,gt50,0,0
v6,collinear,10000,3,17.0,555.625363,1,"[[-1.7231890251187485e-13,-938.0604140004557]]",[371.612083],[750.2527699904649],[19.525012413781404],[0.0],[true],19.525012413781404,132.2863839976971,0,0,0,1,le20_or_near,0,0
v6,collinear,10000,4,23.0,2156.516884,2,"[[5.743963417062496e-14,938.0604140004557],[663.3088799023825,663.3088799023825]]","[1468.453636,1975.230656]","[750.2556962396756,22.62655233323416]","[22.62655233323416,0.1565001071675334]","[0.0,0.0]","[true,true]",0.1565001071675334,671.4311393315386,0,0,0,0,20_25,0,0
v6,collinear,10000,5,29.0,524.168086,2,"[[-1.7231890251187485e-13,-938.0604140004557],[-179.00558890478314,-264.55143018242825]]","[365.612083,516.990324]","[750.2673785268859,21.777617472488398]","[21.777617472488398,10.888808736244135]","[0.0,696.8912053848435]","[true,false]",10.888808736244135,707.7800141210878,696.8912053848435,1,1,0,20_25,0,0
v6,collinear,10000,6,35.0,1756.123358,2,"[[5.743963417062496e-14,938.0604140004557],[704.0976066008449,1047.4216862811006]]","[1462.453636,1748.959575]","[750.2346641618715,43.45232218141353]","[43.45232218141353,10.818914496806446]","[0.0,153.00230888107595]","[true,false]",10.818914496806446,163.8212233778806,153.00230888107595,1,0,0,30_50,0,0
v6,collinear,10000,7,41.0,1658.605147,2,"[[5.743963417062496e-14,938.0604140004557],[493.5146110321531,734.5817679035308]]","[1456.453636,1651.931952]","[750.2346641618715,20.054671676845096]","[20.054671676845096,8.365977270104185]","[0.0,83.78117449236098]","[true,false]",8.365977270104185,92.14715176246443,83.78117449236098,1,1,0,20_25,0,0
v6,collinear,10000,9,1444.453636,1823.599033,2,"[[662.7504537479778,900.11208213425],[873.7831019796581,1253.2231721244539]]","[1712.359113,1815.080227]","[631.73125863562,35.1880559823607]","[35.1880559823607,17.59402799118216]","[238.76983232906363,264.78434565020746]","[false,false]",17.59402799118216,521.1482059704496,503.5541779792711,2,0,0,30_50,0,0
v6,collinear,10000,10,59.0,2165.407982,2,"[[5.743963417062496e-14,938.0604140004557],[663.3088799023825,663.3088799023825]]","[1438.453636,1987.230656]","[750.2750601629955,23.104111642922017]","[23.104111642922017,0.39330635098904926]","[0.0,0.0]","[true,true]",0.39330635098904926,19.45548801204342,0,0,0,0,20_25,0,0
v6,collinear,10000,13,335.612083,790.272938,1,"[[-663.3088799023825,-663.3088799023824]]",[699.612371],[750.4017745078307],[13.532095944967342],[0.0],[true],13.532095944967342,308.3028361145639,0,0,0,1,le20_or_near,1,1
v6,collinear,10000,14,83.0,612.723644,1,"[[-1.7231890251187485e-13,-938.0604140004557]]",[329.612083],[750.2322638116765],[16.630409046945722],[0.0],[true],16.630409046945722,260.49140572613,0,0,0,1,le20_or_near,0,0
v6,collinear,10000,16,95.0,1629.175717,1,"[[5.743963417062496e-14,938.0604140004557]]",[1414.453636],[750.2408822595299],[17.1494852350841],[0.0],[true],17.1494852350841,154.18565975580924,0,0,0,1,le20_or_near,0,0
v6,collinear,10000,17,101.0,1593.338585,1,"[[-12.726117832985835,871.4613606744306]]",[1382.892828],[750.2366530312182],[15.430860849441567],[683.0705567900017],[false],15.430860849441567,1222.4952996010466,683.0705567900017,1,0,1,le20_or_near,0,0
v6,collinear,10000,19,113.0,2226.89687,2,"[[-663.3088799023825,-663.3088799023824],[-692.878949625851,-202.40115651624703]]","[717.612371,950.100427]","[750.4017745078321,278.20280686562523]","[278.20280686562523,2.4127244009666993]","[0.0,769.1374440236983]","[true,false]",2.4127244009666993,853.8449074056617,769.1374440236983,1,0,0,gt50,1,0
v6,collinear,10001,1,5.0,2217.070449,1,"[[15.118392032226495,-873.0661744174712]]",[1490.389905],[750.2313722556443],[15.503676092352082],[681.2848384982893],[false],15.503676092352082,934.6435130147088,681.2848384982893,1,0,1,le20_or_near,0,0
v6,collinear,10001,2,11.0,505.972572,1,"[[5.743963417062496e-14,938.0604140004557]]",[389.612083],[750.262097462898],[17.413334181228908],[0.0],[true],17.413334181228908,556.8024435244773,0,0,0,1,le20_or_near,0,0
v6,collinear,10001,3,17.0,2161.398714,2,"[[-1.7231890251187485e-13,-938.0604140004557],[-501.35127551848495,-740.9157788768647]]","[1595.867711,2154.722363]","[750.2542102518424,20.494911657076948]","[20.494911657076948,8.38175534748287]","[0.0,179.59147080584472]","[true,false]",8.38175534748287,187.97322615333098,179.59147080584472,1,1,0,20_25,0,0
v6,collinear,10001,4,383.612083,736.320155,1,"[[663.3088799023825,663.3088799023825]]",[586.44055],[720.6209502166524],[15.783687268656585],[372.33988872130095],[true],15.783687268656585,364.3980236504968,0,0,0,1,le20_or_near,1,1
v6,collinear,10001,5,29.0,2368.532041,2,"[[5.743963417062496e-14,938.0604140004557],[663.3088799023825,663.3088799023825]]","[377.612083,592.44055]","[750.3186828711966,36.038471531685545]","[36.038471531685545,0.38991532734714496]","[0.0,0.0]","[true,true]",0.38991532734714496,219.60880942474424,0,0,0,0,30_50,1,0
v6,collinear,10001,8,1577.867711,1926.03879,2,"[[-707.7923311024292,-938.350482325011],[-913.7393868732927,-1296.9564922439838]]","[1803.937832,1891.645138]","[621.8099296411914,37.210923163231946]","[37.210923163231946,18.605461581615813]","[8.533815296672811,413.53652816975386]","[false,false]",18.605461581615813,434.474183542849,422.07034346642666,2,0,0,30_50,0,0
v6,collinear,10001,9,353.612083,821.93862,2,"[[663.3088799023825,663.3088799023825],[911.0978969557927,1326.3777269543298]]","[616.44055,815.136987]","[612.0078992127238,37.82371837101659]","[37.82371837101659,9.00816251899571]","[0.0,364.0841606252757]","[true,false]",9.00816251899571,373.0923231442674,364.0841606252757,1,0,0,30_50,1,0
v6,collinear,10001,14,83.0,2319.610279,2,"[[-1.7231890251187485e-13,-938.0604140004557],[-663.3088799023825,-663.3088799023824]]","[1547.867711,2100.804069]","[750.3594050236081,23.664652613018138]","[23.664652613018138,0.32751074840064953]","[0.0,0.0]","[true,true]",0.32751074840064953,268.5104093558183,0,0,0,0,20_25,0,0
v6,collinear,10001,16,95.0,2244.829298,1,"[[-1.7231890251187485e-13,-938.0604140004557]]",[1535.867711],[750.2620974628975],[18.24144591992059],[0.0],[true],18.24144591992059,113.79424380196899,0,0,0,1,le20_or_near,0,0
v6,collinear,10001,17,101.0,1760.129492,2,"[[8.818049692178136,-868.8253430028408],[-739.326419022661,-1090.8376231818622]]","[1497.908838,1752.857039]","[750.2572279543148,54.75698189025151]","[54.75698189025151,11.36226639138781]","[7.594666858336986,754.9466401740789]","[false,false]",11.36226639138781,773.9035734238021,762.5413070324158,2,0,0,gt50,0,0
v6,collinear,10001,18,107.0,2260.908197,1,"[[-1.7231890251187485e-13,-938.0604140004557]]",[1529.867711],[750.2352813964352],[19.11621192587547],[0.0],[true],19.11621192587547,55.394494581811,0,0,0,1,le20_or_near,0,0
v6,collinear,10001,20,1517.867711,1918.558022,3,"[[-701.2783919933729,-943.8636121802958],[-928.7245686891467,-1315.868754190216],[-915.0915082132369,-1300.8413282667257]]","[1796.231069,1902.471024,1911.529023]","[617.6716933056329,40.57998855720721,20.289994278602776]","[40.57998855720721,20.289994278602776,10.144997139302253]","[150.50788322161281,24.129428629312823,20.28999427860443]","[false,false,false]",10.144997139302253,205.0723032688306,194.92730612953008,3,1,0,30_50,0,0
v6,collinear,10002,1,5.0,2471.57224,2,"[[-663.3088799023824,663.3088799023825],[-115.57509382308425,639.7968960668587]]","[1988.441555,2382.784461]","[750.401774507829,124.87518838491982]","[124.87518838491982,9.573463350885074]","[462.9278598568841,337.02685683978433]","[true,false]",9.573463350885074,755.9657501935505,337.02685683978433,1,0,0,gt50,1,0
v6,collinear,10002,2,359.612083,743.986464,2,"[[737.5037966118847,-735.6679446716416],[803.265821797466,-1308.0656012188895]]","[555.903313,685.215143]","[737.3275885937393,70.84262043971661]","[70.84262043971661,0.26706456231653514]","[440.39003499893386,257.31227358315147]","[false,false]",0.26706456231653514,966.5589122347037,697.7023085820854,2,0,0,gt50,0,0
v6,collinear,10002,3,17.0,2309.37909,3,"[[-663.3088799023824,663.3088799023825],[-412.75408925597355,524.500916251489],[-429.8353876992518,536.7750743338188]]","[1994.441555,2293.068914,2302.275698]","[750.3244446138185,42.067836318894784,21.033918159446642]","[42.067836318894784,21.033918159446642,10.516959079722053]","[0.0,91.29401915160325,21.03391815944811]","[true,false,false]",10.516959079722053,122.84489639077594,112.32793731105136,2,1,0,30_50,1,0
v6,collinear,10002,4,23.0,2268.81011,2,"[[-663.3088799023824,663.3088799023825],[-463.30093214541637,580.1090900424674]]","[2000.441555,2260.432684]","[750.4017745078289,33.932349054636326]","[33.932349054636326,16.887128830956343]","[0.0,254.17899797518123]","[true,false]",16.887128830956343,271.06612680613847,254.17899797518123,1,0,0,30_50,1,0
v6,collinear,10002,5,29.0,2160.820983,4,"[[-825.7698647906498,229.58539066208385],[-663.3088799023824,663.3088799023825],[-729.644753856039,926.6017093365817],[-726.3210540701855,905.6781994178401]]","[1883.803594,2006.441555,2137.044237,2153.702753]","[750.3594050236092,42.37481804534292,42.37170034757568,21.185850173788424]","[42.37481804534292,42.37170034757568,21.185850173788424,10.591147751650997]","[255.5750751683377,0.0,13.093074844276455,13.768508926827742]","[false,true,false,false]",10.591147751650997,293.02780669109507,282.4366589394419,3,1,0,30_50,0,0
v6,collinear,10002,6,35.0,1239.73049,2,"[[663.3088799023823,-663.3088799023825],[-20.00635702766698,-378.12504699472663]]","[915.608591,1182.545211]","[750.2311665121415,92.62795939052255]","[92.62795939052255,6.55914825761801]","[379.3408685555616,298.540815043567]","[true,false]",6.55914825761801,559.467209376843,298.540815043567,1,0,0,gt50,1,0
v6,collinear,10002,8,47.0,1089.075971,1,"[[822.0626761915203,-232.49845085729874]]",[429.680421],[750.3050789907971],[15.817877372474566],[2.6192604009680402],[false],15.817877372474566,160.41630754017908,2.6192604009680402,1,0,1,le20_or_near,0,0
v6,collinear,10002,9,53.0,1030.040531,2,"[[663.3088799023823,-663.3088799023825],[470.9255005554237,-589.5110626224937]]","[927.608591,1022.819018]","[750.401774507829,32.32661500168695]","[32.32661500168695,11.107566422788176]","[0.0,206.05213535470003]","[true,false]",11.107566422788176,217.15970177748528,206.05213535470003,1,0,0,30_50,1,0
v6,collinear,10002,11,65.0,2203.596884,2,"[[-825.564139043923,229.74754132087747],[-623.7163869101698,792.1275926734606]]","[1889.855983,2195.677326]","[750.3559980601538,29.327666059339293]","[29.327666059339293,14.597792056555475]","[0.2619464048493478,144.28171553788775]","[false,false]",14.597792056555475,159.14145399929342,144.5436619427371,2,1,0,25_30,0,0
v6,collinear,10002,12,71.0,833.740417,3,"[[826.181235642619,-229.26097832050607],[828.7500618788749,-1052.0184187622108],[821.4793603772787,-1023.8365272769774]]","[416.632685,627.752688,825.829949]","[750.3663562076563,58.20935003969182,29.10467501984698]","[58.20935003969182,29.10467501984698,14.552337509924124]","[255.10301199809498,329.24687300337695,379.2174266407579]","[false,false,false]",14.552337509924124,978.1196491521526,963.5673116422297,3,1,0,gt50,0,0
v6,collinear,10002,13,77.0,1052.516562,1,"[[824.1233050258444,-230.88156067697378]]",[423.156569],[750.3334303063762],[15.015100952018187],[2.6194208515533712],[false],15.015100952018187,89.99957749716157,2.6194208515533712,1,0,1,le20_or_near,0,0
v6,collinear,10002,17,1796.688579,2145.949051,3,"[[-663.3088799023824,663.3088799023825],[-745.4846771483193,943.539527163659],[-741.4804740867611,921.0031081275386]]","[2042.441555,2118.847746,2128.425622]","[750.2556962396741,45.77901649000608,22.889382366715694]","[45.77901649000608,22.889382366715694,11.444691183357904]","[0.0,292.03095267022525,22.889382366717676]","[true,false,false]",11.444691183357904,334.4444063551841,314.9203350369429,2,1,0,30_50,0,0
v6,collinear,10002,19,113.0,1116.837048,3,"[[909.0625480644675,-330.0684159164998],[663.3088799023823,-663.3088799023825],[275.6484651228744,-344.1230297090284]]","[461.825306,969.608591,1110.756037]","[750.4017745078289,21.335476255748624,21.335476255748624]","[21.335476255748624,21.335476255748624,5.4050526826507665]","[130.72442689705298,0.0,78.40032779660616]","[false,true,false]",5.4050526826507665,214.52980737630952,209.12475469365916,2,1,0,20_25,0,0
v6,collinear,10003,1,5.0,862.723348,1,"[[-750.0,274.5524578097306]]",[808.71996],[750.4017745078289],[15.13494411000925],[2.2168933355715126e-12],[false],15.13494411000925,245.01694121753349,2.2168933355715126e-12,1,0,1,le20_or_near,0,0
v6,collinear,10003,2,11.0,721.055396,2,"[[-938.0604140004557,1.148792683412499e-13],[-1021.874394106767,47.08185040110399]]","[385.011631,712.15932]","[750.4017745078287,42.61768096246275]","[42.61768096246275,19.480381184560333]","[0.0,436.3856185863894]","[true,false]",19.480381184560333,455.86599977094454,436.3856185863894,1,0,0,30_50,1,0
v6,collinear,10003,3,1606.477271,1954.002526,2,"[[1034.2234799077116,-26.436691872107957],[1386.6343778866517,-30.631266923761558]]","[1841.353111,1945.720228]","[750.40177450783,32.82298182750557]","[32.82298182750557,16.411490913753305]","[1.048272583597963,21.703074071092406]","[false,false]",16.411490913753305,39.16283756844285,22.75134665469037,2,0,0,30_50,0,0
v6,collinear,10003,5,1618.477271,2213.226917,2,"[[1211.0001752043504,150.34000342452637],[1264.2483892969933,-214.40840155546704]]","[2060.547787,2156.817171]","[750.4017745078272,297.0603012535172]","[297.0603012535172,7.497551908120374]","[115.35528384053288,184.1637304341335]","[false,false]",7.497551908120374,556.567743849747,299.51901427466635,2,0,0,gt50,0,0
v6,collinear,10003,6,361.011631,618.882196,1,"[[-1367.824906033869,-203.04699159923956]]",[486.074894],[432.3217593536328],[13.153915751770437],[475.3163151105161],[false],13.153915751770437,648.1883944771051,475.3163151105161,1,0,1,le20_or_near,0,0
v6,collinear,10003,7,355.011631,579.30778,2,"[[-1368.0754500249907,-208.0260823007235],[-1633.421678027426,56.01286799849551]]","[493.071972,572.93857]","[432.05872398807963,27.42208462629353]","[27.42208462629353,6.846048537935016]","[4.985390306193779,374.332990785255]","[false,false]",6.846048537935016,386.1644296293795,379.31838109144877,2,1,0,25_30,0,0
v6,collinear,10003,8,47.0,2366.223852,1,"[[750.0,-24.552457809729855]]",[2360.408943],[750.4017745078289],[4.074547240321525],[705.9101282025625],[false],4.074547240321525,709.9846754428823,705.9101282025625,1,0,1,le20_or_near,0,0
v6,collinear,10003,9,53.0,1062.707256,2,"[[-750.0,24.552457809731013],[-374.99999999999994,262.2762289048655]]","[275.080355,1007.482692]","[750.401774507829,375.20088725391446]","[375.20088725391446,8.10609040205184]","[750.401774507829,268.4619316288682]","[false,false]",8.10609040205184,1269.9865269147404,1018.8637061366971,2,0,0,gt50,0,0
v6,collinear,10003,13,77.0,2459.669558,1,"[[750.0,475.44754219027004]]",[1707.857089],[750.4017745078289],[19.613441916470443],[3.979039320256561e-13],[false],19.613441916470443,62.64664672712611,3.979039320256561e-13,1,0,1,le20_or_near,0,0
v6,collinear,10003,14,83.0,2502.590481,2,"[[750.0,475.44754219027044],[188.347566873888,-7.729425318219853]]","[1701.857089,2495.315563]","[750.4017745078289,22.74917888227391]","[22.74917888227391,11.374589441136976]","[206.8990877475388,148.2300248310861]","[false,false]",11.374589441136976,366.5037020197619,355.1291125786249,2,1,0,20_25,0,0
v6,collinear,10003,15,89.0,940.546003,2,"[[-750.0,274.5524578097283],[-500.6491612058154,22.1854670498555]]","[796.71996,926.703616]","[750.4017745078289,20.575692024581862]","[20.575692024581862,10.287846012291043]","[348.32282173975403,289.90133805237934]","[false,false]",10.287846012291043,641.4246792881156,638.2241597921334,2,1,0,20_25,0,0
v6,collinear,10003,16,95.0,947.790306,2,"[[-750.0,274.55245780972837],[-489.8382422632992,20.093756917205162]]","[802.71996,934.905899]","[750.4017745078289,20.88759283245669]","[20.88759283245669,10.443796416228075]","[5.684341886080802e-14,11.011413154572287]","[false,false]",10.443796416228075,22.232927972167666,11.011413154572343,2,1,0,20_25,0,0
v6,collinear,10003,17,101.0,2442.140229,1,"[[750.0000000000002,475.4475421902695]]",[1713.857089],[750.4017745078287],[18.67508015367117],[6.12222357532858e-13],[false],18.67508015367117,354.5818835813879,6.12222357532858e-13,1,0,1,le20_or_near,0,0
v6,collinear,10003,18,1642.477271,1974.933207,2,"[[1034.9146540487957,-25.648558814674203],[1434.1654984570212,-31.009947105486447]]","[1835.143456,1966.318035]","[750.3682074309497,36.18239266742478]","[36.18239266742478,18.075859436118122]","[576.4318368498582,31.57754322454283]","[false,false]",18.075859436118122,626.08523951052,608.0093800744011,2,0,0,30_50,0,0
v6,collinear,10003,19,1648.477271,2113.984425,2,"[[1321.9144917019553,182.03946565654286],[1197.7078235683443,-51.401806458442046]]","[2031.47673,2106.983635]","[750.3428277108854,20.007897732055504]","[20.007897732055504,10.003948866026224]","[252.7176144929095,202.17923846644345]","[false,false]",10.003948866026224,464.90080182538225,454.89685295935294,2,1,0,20_25,0,0
v6,collinear,10003,20,1654.477271,1935.379613,2,"[[1010.1517070940458,-50.79063322218886],[1351.1354372129053,-32.879484468624526]]","[1854.201657,1927.492422]","[750.2620974628932,28.871912207232874]","[28.871912207232874,14.435956103615919]","[34.24273215845839,341.4538233135537]","[false,false]",14.435956103615919,390.13251157562905,375.6965554720121,2,1,0,25_30,0,0
v6,collinear,10004,1,5.0,557.670338,1,"[[663.3088799023823,-663.3088799023825]]",[312.612083],[750.2588053961438],[19.709600113677123],[938.0604140004557],[true],19.709600113677123,39.710996311444426,0,0,0,1,le20_or_near,0,0
v6,collinear,10004,2,11.0,1026.918938,2,"[[663.3088799023823,-663.3088799023825],[-1.7231890251187485e-13,-938.0604140004557]]","[318.612083,808.621113]","[750.355998060157,67.81136473557204]","[67.81136473557204,0.4445847599389904]","[0.0,0.0]","[true,true]",0.4445847599389904,32.526648480354645,0,0,0,0,gt50,0,0
v6,collinear,10004,3,17.0,486.243177,2,"[[663.3088799023823,-663.3088799023825],[597.9946459798773,-882.5452084821632]]","[324.612083,472.363812]","[750.2655724431481,27.674713550859753]","[27.674713550859753,10.963216335151387]","[0.0,228.7586433821141]","[true,false]",10.963216335151387,236.52724835930655,228.7586433821141,1,1,0,25_30,1,0
v6,collinear,10004,5,29.0,952.58074,2,"[[663.3088799023823,-663.3088799023825],[-1.7231890251187485e-13,-938.0604140004557]]","[336.612083,796.621113]","[750.2542102518428,50.2745397197694]","[50.2745397197694,0.24877728140744987]","[0.0,0.0]","[true,true]",0.24877728140744987,20.52908113381458,0,0,0,0,gt50,0,0
