version,suite,seed,channel,time_s,selected_x,selected_y,selected_search_index,selected_p_clear,selected_route_marginal_s,selected_expected_future_cost_s,selected_objective_s,highest_p_clear_x,highest_p_clear_y,highest_p_clear,highest_p_clear_route_marginal_s,highest_p_clear_objective_s,abandoned_high_p_clear
v6,random,2,6,1356.488339,1336.6697612173311,-36.837876931181285,,1.0,135.2056651698365,6.498626820496883,146.7042919903334,1336.6697612173311,-36.837876931181285,1.0,135.2056651698365,146.7042919903334,0
v6,random,2,3,1763.012531,267.6377524660784,1119.0153986239861,,0.4166666666666667,58.66530164970857,182.40573087533573,246.0710325250443,1200.6504543582978,1369.0153986239861,0.7222222222222222,378.08625604534996,501.18051390500756,1
v6,random,2,3,1832.371271,353.34892159957747,1429.1843521734274,,1.0,123.26551321129375,105.14712158075785,233.41263479205162,353.34892159957747,1429.1843521734274,1.0,123.26551321129375,233.41263479205162,0
v6,random,2,12,2371.347634,-663.3088799023824,663.3088799023825,4,0.4444444444444444,0.0,167.77674912595694,172.77674912595694,-663.3088799023824,663.3088799023825,0.4444444444444444,0.0,172.77674912595694,0
v6,random,2,11,2591.413098,-1445.3944893114026,1017.7025685652127,,0.75,83.0048286476806,124.90624599119185,212.91107463887244,-1445.3944893114026,1017.7025685652127,0.75,83.0048286476806,212.91107463887244,0
v6,random,2,11,2697.128617,-1541.8761384627028,548.9512417449123,,1.0,39.27733362871584,6.235008850652299,50.51234247936814,-1541.8761384627028,548.9512417449123,1.0,39.27733362871584,50.51234247936814,0
v6,random,2,20,2740.375962,-1356.467860475701,566.4979975834264,,0.5,3.336426545996005,143.54953650101518,151.8859630470112,-1356.467860475701,566.4979975834264,0.5,3.336426545996005,151.8859630470112,0
v6,random,2,20,2842.384937,-1039.7855649142025,199.10059111305284,,1.0,20.314106924844623,104.72855478701294,130.04266171185756,-1039.7855649142025,199.10059111305284,1.0,20.314106924844623,130.04266171185756,0
v6,random,2,17,3179.390468,-1125.232610585494,-180.87996900672698,,0.8055555555555556,5.99966358050068,46.782084602284925,57.781748182785606,-1250.232610585494,35.626381939382696,1.0,16.225934647575457,76.60951956155301,1
v6,random,2,13,3285.129351,-887.8850522843463,-590.8220805043276,,1.0,5.665110430759114,6.810753819530831,17.475864250289945,-887.8850522843463,-590.8220805043276,1.0,5.665110430759114,17.475864250289945,0
v6,random,2,1,3305.697991,-843.1157811994715,-648.2837548467596,,0.4166666666666667,1.8866251178433089,173.71680296276946,180.6034280806128,-1026.1284830916907,-831.2964567389788,0.8333333333333334,77.47772065840176,204.4177497903247,1
v6,random,2,1,3348.399882,-974.5766121554545,-783.3906204910351,,1.0,60.900556418151695,105.00951175020795,170.91006816835966,-974.5766121554545,-783.3906204910351,1.0,60.900556418151695,170.91006816835966,0
v6,random,2,5,3635.25518,-559.2567774288618,-747.9218298205961,,0.3333333333333333,56.060357637182136,199.22640313794986,260.286760775132,-559.2567774288618,-747.9218298205961,0.3333333333333333,56.060357637182136,260.286760775132,0
v6,random,2,5,3766.182784,-80.40660840971074,-1117.0961137000768,,1.0,99.65934389196941,7.364723662853107,112.02406755482252,-80.40660840971074,-1117.0961137000768,1.0,99.65934389196941,112.02406755482252,0
v6,random,2,10,3794.921783,-138.53574131944833,-1214.8077104785157,,1.0,22.73899930764779,105.20752761489865,132.94652692254644,-138.53574131944833,-1214.8077104785157,1.0,22.73899930764779,132.94652692254644,0
v6,random,3,8,830.251379,-938.0604140004557,1.148792683412499e-13,5,0.3333333333333333,0.0,198.8510199595523,203.8510199595523,-1356.5652939369497,-534.7851919278627,0.3611111111111111,133.23660488304358,306.4482020627546,1
v6,random,3,11,1088.634433,-1672.9755011955685,214.44511847542321,,0.6666666666666666,32.23955617246156,151.44004909381945,188.67960526628102,-1672.9755011955685,214.44511847542321,0.6666666666666666,32.23955617246156,188.67960526628102,0
v6,random,3,1,1148.26552,-1733.0079557319605,475.7943916911183,,0.5833333333333334,3.773873612335592,144.56963529003937,153.34350890237496,-983.0079557319605,908.8070935833375,0.6666666666666666,23.05644718183339,168.24628434524632,1
v6,random,3,11,1266.71579,-1408.2763641265244,696.9146272215432,,1.0,9.846682125514576,6.328573969572609,21.175256095087185,-1408.2763641265244,696.9146272215432,1.0,9.846682125514576,21.175256095087185,0
v6,random,3,2,1851.860257,663.3088799023825,663.3088799023825,2,0.5,0.0,176.68679908892028,181.68679908892028,663.3088799023825,663.3088799023825,0.5,0.0,181.68679908892028,0
v6,random,3,2,2043.070043,1037.7714575451046,238.82193283739917,,1.0,4.2323334205246965,7.065478965945577,16.297812386470273,1037.7714575451046,238.82193283739917,1.0,4.2323334205246965,16.297812386470273,0
v6,random,3,18,2113.593743,938.0604140004557,0.0,1,1.0,0.0,42.63871884563091,47.63871884563091,938.0604140004557,0.0,1.0,0.0,47.63871884563091,0
v6,random,3,5,2414.812926,663.3088799023823,-663.3088799023825,8,1.0,0.0,100.68229169924521,105.68229169924521,663.3088799023823,-663.3088799023825,1.0,0.0,105.68229169924521,0
v6,random,3,16,2456.812926,663.3088799023823,-663.3088799023825,8,0.4166666666666667,0.0,185.9603476114611,190.9603476114611,721.7634631918655,-832.88678141422,0.5,41.31671461423309,220.2604420681223,1
v6,random,3,12,2557.772739,945.7057114919321,-967.1349700262052,,1.0,29.52659165306835,105.01370171583375,139.5402933689021,945.7057114919321,-967.1349700262052,1.0,29.52659165306835,139.5402933689021,0
v6,random,3,10,2838.648667,1312.2596172556487,-814.6030248343276,,0.8611111111111112,29.9074734464009,110.68465632915867,145.59212977555956,1312.2596172556487,-814.6030248343276,0.8611111111111112,29.9074734464009,145.59212977555956,0
