channel,clear_time_s,cleared,coarse_probe_count,error_field,fallback_probe_count,first_found_time_s,found_to_clear_s,intersection_probe_count,kind,max_planned_step_m,mean_planned_step_m,reacquisition_attempts,reacquisition_move_m,reacquisition_no_signal,reacquisition_successes,reacquisition_switch_count,reacquisition_time_s,seed,strategy,suite,supplement_measure_count
10,7852.031716,1,18,smooth,0,3090.888285,4761.143431,0,dir,500.0,203.99305555555554,23,3171.4025342840255,20,3,7,756.2805068568051,10000,w5pro,min_reff,24
13,6804.110763,1,14,smooth,0,379.0,6425.110763,0,dir,495.10628798770233,87.5958367659661,29,1068.3458588045914,24,5,16,374.6691717609183,10000,w5pro,min_reff,30
14,8064.268785,1,1,smooth,0,1014.383778,7049.885007,0,dir,265.5201246664918,265.5201246664918,14,755.258361479234,12,2,14,235.0516722958468,10000,w5pro,min_reff,15
16,8818.841049,1,1,smooth,0,2510.888285,6307.952764000001,0,omni,183.97019046383463,183.97019046383463,7,796.3666786240393,4,3,7,201.27333572480785,10000,w5pro,min_reff,9
17,550.196116,1,0,smooth,0,101.0,449.19611599999996,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,10000,w5pro,min_reff,1
19,8908.818654,1,1,smooth,0,2522.888285,6385.930369000001,0,dir,102.30683142215324,102.30683142215324,7,310.1099169645971,4,3,7,104.02198339291942,10000,w5pro,min_reff,9
1,8052.485933,1,1,smooth,0,319.0,7733.485933,0,dir,179.5123902878059,179.5123902878059,23,179.51239028780589,20,3,23,173.90247805756118,10001,w5pro,min_reff,24
2,8491.105398,1,1,smooth,0,1575.0,6916.105398,0,omni,419.05563852869795,419.05563852869795,19,1068.7188797874794,14,5,19,327.74377595749587,10001,w5pro,min_reff,20
3,6738.120747,1,1,smooth,0,17.0,6721.120747,0,omni,464.7086730071734,464.7086730071734,23,772.3697794522135,19,4,23,292.4739558904427,10001,w5pro,min_reff,24
4,6998.513007,1,1,smooth,0,953.0,6045.513007,0,omni,264.4192874887085,264.4192874887085,20,994.7954638795104,16,4,20,318.9590927759021,10001,w5pro,min_reff,21
5,7247.538765,1,1,smooth,0,959.0,6288.538765,0,omni,148.79991890811377,148.79991890811377,20,1057.21715644088,16,4,20,331.443431288176,10001,w5pro,min_reff,21
8,9144.516863,1,1,smooth,0,355.0,8789.516863,0,dir,310.5680960365918,310.5680960365918,23,1233.0596318349787,20,3,23,384.61192636699576,10001,w5pro,min_reff,24
9,7669.684386,1,1,smooth,0,53.0,7616.684386,0,dir,271.20198048642976,271.20198048642976,23,1805.5185203404283,21,2,23,499.1037040680857,10001,w5pro,min_reff,24
14,8684.681893,1,1,smooth,0,3167.020408,5517.6614850000005,0,dir,374.0489192460115,374.0489192460115,13,554.6842095798507,11,2,13,188.93684191597015,10001,w5pro,min_reff,14
