strategy,suite,seed,channel,kind,first_found_time_s,clear_time_s,found_to_clear_s,supplement_measure_count,reacquisition_attempts,reacquisition_successes,reacquisition_no_signal,reacquisition_move_m,reacquisition_switch_count,reacquisition_time_s,mean_planned_step_m,max_planned_step_m,coarse_probe_count,intersection_probe_count,fallback_probe_count,cleared
w6_persistent_bearing,random,50,11,dir,65.0,4363.570448,4298.570448,13,12,1,11,0.0,12,72.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,50,12,dir,2446.831872,3600.334289,1153.5024169999997,11,10,3,7,1043.251465348564,3,261.6502930697128,148.76787585719487,456.0738880720674,8,0,0,1
w6_persistent_bearing,random,50,14,omni,4277.918467,4855.51099,577.5925229999993,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,50,15,dir,89.0,4537.62975,4448.62975,15,13,4,9,817.5978858257968,12,240.51957716515935,408.7989429128984,500.0,2,0,0,1
w6_persistent_bearing,random,50,16,omni,415.017055,632.941049,217.923994,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,50,17,dir,101.0,4636.10811,4535.10811,15,14,3,11,945.5788752953199,14,273.115775059064,430.72940971914295,500.0,2,0,0,1
w6_persistent_bearing,random,50,20,omni,1588.218443,2829.084517,1240.8660739999998,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,5,dir,29.0,482.356823,453.356823,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,6,omni,956.127199,4180.375977,3224.2487779999997,11,10,3,7,359.4862115804281,10,131.89724231608562,359.4862115804281,359.4862115804281,1,0,0,1
w6_persistent_bearing,random,51,7,omni,1966.639624,2811.868903,845.2292790000001,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,8,dir,2253.863026,6687.003483,4433.140457,18,16,1,15,0.0,16,96.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,9,dir,2651.87323,3236.737244,584.8640139999998,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,14,dir,83.0,1118.083341,1035.083341,3,2,2,0,648.5370329706847,2,141.70740659413693,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,51,15,dir,5264.796909,5743.107279,478.31037000000015,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,16,dir,1695.639624,2093.291485,397.6518610000003,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,17,dir,101.0,750.693792,649.693792,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,18,dir,107.0,538.500106,431.50010599999996,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,51,20,dir,884.127199,3521.351839,2637.22464,14,13,7,6,3870.9816991787015,6,845.1963398357403,222.86679922651138,500.0,6,0,0,1
w6_persistent_bearing,random,52,1,dir,3015.444322,6241.212283,3225.767961,7,5,1,4,2784.879299907115,5,586.975859981423,377.8274069043641,377.8274069043641,1,0,0,1
w6_persistent_bearing,random,52,2,dir,3009.444322,7369.824936,4360.380614,28,27,12,15,1556.0128911714892,10,456.20257823429785,187.5,500.0,18,0,0,1
w6_persistent_bearing,random,52,3,dir,3720.479166,6587.398762,2866.9195959999997,15,14,4,10,1087.982068893643,7,294.59641377872856,173.5120206886506,450.25034958052584,9,0,0,1
w6_persistent_bearing,random,52,6,omni,349.0,840.233198,491.233198,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,52,7,dir,5061.441488,6018.52402,957.0825319999994,5,2,2,0,754.4412350131283,0,160.88824700262566,393.05132347089483,500.0,2,0,0,1
w6_persistent_bearing,random,52,8,dir,1066.00511,1446.937224,380.93211399999996,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,52,12,dir,71.0,4021.501984,3950.501984,11,10,2,8,680.2338627187245,10,196.0467725437449,481.9984246386732,481.9984246386732,1,0,0,1
w6_persistent_bearing,random,52,13,dir,391.0,927.847162,536.847162,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,52,14,dir,83.0,2464.525726,2381.525726,8,7,2,5,456.95383021118596,7,133.3907660422372,456.95383021118596,456.95383021118596,1,0,0,1
w6_persistent_bearing,random,52,16,dir,4467.181212,4830.631168,363.4499559999995,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,52,17,dir,1752.66548,1955.183302,202.51782200000002,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,52,18,dir,107.0,3192.472985,3085.472985,15,14,2,12,1242.2308301826008,10,328.44616603652014,416.6666666666667,500.0,6,0,0,1
w6_persistent_bearing,random,53,1,dir,5459.211827,6670.487056,1211.2752289999999,22,21,5,16,1672.3237209444635,3,442.4647441888927,202.30263157894737,500.0,19,0,0,1
w6_persistent_bearing,random,53,3,dir,17.0,7909.300935,7892.300935,24,23,1,22,0.0,23,138.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,53,6,omni,35.0,7327.975593,7292.975593,24,22,4,18,0.0,22,132.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,53,7,dir,5140.211827,5939.103811,798.8919839999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,53,8,dir,1269.837094,1830.380999,560.543905,3,1,1,0,371.6195541275894,1,80.32391082551788,255.4622232722582,255.4622232722582,1,0,0,1
w6_persistent_bearing,random,53,10,dir,918.004681,2191.311201,1273.30652,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,53,12,dir,3616.601931,7635.996633,4019.3947019999996,16,14,4,10,385.97210201168366,13,160.19442040233673,346.22507363257745,500.0,3,0,0,1
w6_persistent_bearing,random,53,13,dir,1299.837094,6078.457571,4778.620477,23,22,7,15,541.7688008873457,18,236.35376017746916,145.52486890862718,378.0476320051839,5,0,0,1
w6_persistent_bearing,random,53,14,dir,543.009975,3450.630432,2907.620457,11,10,4,6,889.55572315628,10,237.911144631256,436.84487022070806,500.0,2,0,0,1
w6_persistent_bearing,random,53,15,dir,89.0,7798.348832,7709.348832,31,30,2,28,928.669724999171,25,360.7339449998342,416.6666666666667,500.0,6,0,0,1
w6_persistent_bearing,random,53,16,omni,95.0,1462.194716,1367.194716,8,7,7,0,1430.8313717667422,4,325.16627435334846,286.16627435334846,500.0,5,0,0,1
w6_persistent_bearing,random,53,17,dir,876.004681,2429.3201,1553.315419,9,8,5,3,1022.0386159025237,4,248.40772318050475,161.60898255868807,417.6440869193783,5,0,0,1
w6_persistent_bearing,random,53,18,dir,3977.612135,4534.378371,556.7662359999999,4,1,1,0,75.92841407817676,0,20.185682815635353,100.06801236842605,100.06801236842605,1,0,0,1
w6_persistent_bearing,random,53,19,dir,3284.834938,7694.05503,4409.2200920000005,16,13,2,11,831.2716018266672,12,243.25432036533343,402.2633119407775,500.0,2,0,0,1
w6_persistent_bearing,random,54,4,omni,3056.888342,3638.340617,581.4522749999996,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,6,omni,35.0,545.757253,510.757253,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,7,omni,5182.638323,5474.561164,291.9228409999996,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,8,omni,1127.917122,3363.78644,2235.869318,11,10,7,3,699.4904885696643,6,195.89809771393286,139.89809771393283,365.0520936943834,5,0,0,1
w6_persistent_bearing,random,54,10,omni,378.0,7159.176787,6781.176787,23,22,3,19,0.0,22,132.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,15,omni,348.0,1528.851159,1180.851159,6,5,5,0,1076.5289412131813,1,241.30578824263625,189.63790067734487,492.5894935112846,5,0,0,1
w6_persistent_bearing,random,54,16,dir,95.0,1279.538734,1184.538734,17,16,4,12,1945.8787914903062,2,471.1757582980612,245.83333333333334,500.0,15,0,0,1
w6_persistent_bearing,random,54,17,omni,1181.917122,2861.419624,1679.502502,4,3,1,2,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,18,dir,2026.803151,2437.160886,410.35773500000005,5,4,4,0,688.7969537596533,0,157.75939075193065,210.0922324692305,500.0,4,0,0,1
w6_persistent_bearing,random,54,19,dir,3470.758381,4530.423486,1059.6651049999996,3,2,2,0,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,54,20,dir,3464.758381,4418.753896,953.9955150000001,5,3,2,1,738.2772979640514,1,163.65545959281027,348.7818699818822,465.0782968027294,2,0,0,1
w6_persistent_bearing,random,55,2,dir,426.0,7777.04118,7351.04118,45,44,4,40,1551.2806642225714,24,554.2561328445142,148.08238636363637,500.0,22,0,0,1
w6_persistent_bearing,random,55,3,dir,643.0,6909.324497,6266.324497,22,21,3,18,367.6899615444317,21,199.53799230888634,367.68996154443164,367.68996154443164,1,0,0,1
w6_persistent_bearing,random,55,5,dir,1348.211979,5022.883511,3674.6715320000003,27,26,4,22,1510.0953170671926,12,444.0190634134385,170.84748465668312,416.5424387820084,16,0,0,1
w6_persistent_bearing,random,55,6,dir,6575.631681,7264.666803,689.0351220000002,20,18,6,12,676.6482035709205,0,225.3296407141841,59.62870208545317,401.9498952152622,17,0,1,1
w6_persistent_bearing,random,55,7,dir,1068.890023,5797.56381,4728.673787,15,14,1,13,0.0,14,84.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,55,10,dir,3543.803631,4279.79561,735.9919789999999,6,3,3,0,480.5198771709627,0,111.10397543419253,167.42327474845374,287.4384282551442,3,0,0,1
w6_persistent_bearing,random,55,11,omni,1731.231944,3698.451365,1967.2194209999998,7,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,55,12,dir,71.0,1520.395265,1449.395265,6,5,4,1,959.2615956437462,5,221.85231912874923,479.63079782187305,500.0,2,0,0,1
w6_persistent_bearing,random,55,16,omni,95.0,2172.391105,2077.391105,8,6,4,2,883.4163872974732,5,211.68327745949463,441.70819364873654,500.0,2,0,0,1
w6_persistent_bearing,random,55,19,dir,1432.211979,4432.155044,2999.9430650000004,10,9,2,7,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,56,1,dir,4150.861423,4979.554809,828.6933859999999,22,21,4,17,1688.2178870514067,0,442.64357741028135,168.89880952380952,500.0,21,0,0,1
w6_persistent_bearing,random,56,2,omni,325.0,5973.367707,5648.367707,16,15,4,11,1355.4355878436422,12,358.08711756872844,265.90113039050993,500.0,4,0,0,1
w6_persistent_bearing,random,56,3,omni,1581.514741,3745.685101,2164.17036,11,10,5,5,1512.0433757362766,6,358.40867514725534,223.99938047686865,500.0,5,0,0,1
w6_persistent_bearing,random,56,4,omni,23.0,1899.321982,1876.321982,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,56,6,dir,349.0,6180.578473,5831.578473,18,17,3,14,856.0538296325105,12,268.2107659265021,165.2179333826077,438.4514666013125,6,0,0,1
w6_persistent_bearing,random,56,7,dir,41.0,1750.551716,1709.551716,5,4,2,2,373.2075854991185,4,98.6415170998237,373.2075854991185,373.2075854991185,1,0,0,1
w6_persistent_bearing,random,56,9,omni,53.0,1446.41673,1393.41673,8,7,6,1,893.6618509598898,3,216.73237019197796,177.99433418171006,462.1967089610971,5,0,0,1
w6_persistent_bearing,random,56,10,omni,706.847156,2260.541897,1553.694741,3,1,1,0,460.4608794105869,1,98.09217588211739,412.2610777720418,412.2610777720418,1,0,0,1
w6_persistent_bearing,random,56,12,dir,3808.920793,4384.429017,575.5082240000006,6,4,3,1,852.8379653493339,2,192.56759306986677,256.1978280197604,458.33826353391447,3,0,0,1
w6_persistent_bearing,random,56,13,dir,391.0,5674.731167,5283.731167,37,36,7,29,2820.8817830035705,12,756.1763566007141,107.72630724767832,500.0,24,0,1,1
w6_persistent_bearing,random,56,14,dir,397.0,6406.158095,6009.158095,12,10,0,10,0.0,10,60.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,56,15,dir,676.847156,6733.713324,6056.8661680000005,30,29,4,25,1132.7761464549426,11,382.5552292909885,89.09500500898658,415.3895364747452,19,0,0,1
w6_persistent_bearing,random,56,16,omni,95.0,618.928911,523.928911,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,56,17,dir,101.0,1233.977658,1132.977658,4,3,2,1,441.7280198843812,3,106.34560397687623,441.7280198843812,441.7280198843812,1,0,0,1
w6_persistent_bearing,random,56,18,dir,1139.906506,6892.157474,5752.250967999999,11,10,3,7,385.5238111542206,10,137.10476223084413,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,56,20,dir,119.0,1995.916218,1876.916218,8,7,3,4,857.3542728274272,4,210.47085456548544,437.5,500.0,4,0,0,1
w6_persistent_bearing,random,57,1,omni,5.0,1413.945465,1408.945465,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,5,omni,3367.967668,3889.169359,521.2016910000002,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,7,omni,477.865382,2181.456982,1703.5916000000002,5,4,1,3,0.0,4,24.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,8,omni,483.865382,1303.26955,819.404168,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,11,dir,65.0,4586.467775,4521.467775,25,24,4,20,2280.112315272828,15,591.0224630545656,286.4583333333333,500.0,12,0,0,1
w6_persistent_bearing,random,57,12,omni,507.865382,2685.766953,2177.901571,9,8,4,4,740.5454694161006,7,195.1090938832201,457.742681170173,500.0,2,0,0,1
w6_persistent_bearing,random,57,13,omni,783.97264,1210.839756,426.8671160000001,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,16,omni,531.865382,2279.880302,1748.01492,6,5,2,3,499.9999999999999,5,129.99999999999997,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,57,17,omni,101.0,620.417825,519.417825,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,57,19,omni,113.0,352.883095,239.88309500000003,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,58,2,dir,4404.471608,5668.299139,1263.827531,3,1,1,0,347.9652372740324,0,74.59304745480648,363.8561171040468,363.8561171040468,1,0,0,1
w6_persistent_bearing,random,58,5,omni,29.0,1197.792866,1168.792866,2,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,58,6,dir,1807.239408,4554.78652,2747.5471119999997,8,7,2,5,805.1134208330151,7,203.02268416660303,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,58,7,dir,985.646992,9179.242825,8193.595833,20,19,3,16,783.4017462857219,18,269.68034925714437,393.0552530486878,500.0,2,0,0,1
w6_persistent_bearing,random,58,8,dir,991.646992,8758.28155,7766.634558,23,22,5,17,660.3337828152461,16,258.06675656304924,51.20779663985845,165.53068481974898,7,0,0,1
w6_persistent_bearing,random,58,9,dir,53.0,1228.121129,1175.121129,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,58,11,dir,65.0,1372.975166,1307.975166,13,12,3,9,1305.3020597384723,3,324.06041194769443,267.04545454545456,500.0,11,0,0,1
w6_persistent_bearing,random,58,12,omni,1783.239408,3728.398612,1945.159204,5,4,4,0,500.00000000000006,4,124.00000000000001,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,58,14,dir,4452.471608,7265.759991,2813.288383,32,31,6,25,3757.38340433962,7,913.476680867924,136.75925925925927,500.0,26,0,1,1
w6_persistent_bearing,random,58,15,dir,403.0,2912.365804,2509.365804,74,73,57,16,2774.480360287419,5,924.8960720574838,53.91725352112676,500.0,71,0,0,1
w6_persistent_bearing,random,58,16,dir,409.0,8257.515314,7848.515314,19,18,6,12,1033.6568033232031,16,312.73136066464065,313.76610050569013,500.0,3,0,0,1
w6_persistent_bearing,random,58,18,omni,2407.734371,8582.220273,6174.485902,15,14,4,10,2686.478961527274,12,619.2957923054548,494.1309535689059,494.1309535689059,1,0,0,1
w6_persistent_bearing,random,58,19,omni,4476.471608,6730.006582,2253.534974,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,58,20,dir,3962.447324,6273.664827,2311.2175029999994,20,18,4,14,1905.4400916356003,4,475.08801832712004,151.08240405855116,500.0,15,0,0,1
w6_persistent_bearing,random,59,1,dir,6696.663472,7481.29762,784.6341480000001,8,5,5,0,734.3637187524862,0,171.87274375049725,154.81118719728957,404.7981714754337,5,0,0,1
w6_persistent_bearing,random,59,3,dir,17.0,1877.849721,1860.849721,10,9,2,7,1495.0104039022517,4,348.00208078045034,392.85714285714283,500.0,7,0,0,1
w6_persistent_bearing,random,59,5,dir,2672.439367,7188.780124,4516.340757,18,17,2,15,0.0,17,102.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,59,8,omni,2341.886958,2966.757964,624.8710059999999,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,59,10,omni,59.0,564.663955,505.663955,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,59,11,dir,2353.886958,6884.180716,4530.293758,25,24,6,18,707.5862247944494,17,278.5172449588899,93.67217105096391,362.4241217588325,8,0,0,1
w6_persistent_bearing,random,59,12,omni,2359.886958,2927.590487,567.7035289999999,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,59,14,omni,83.0,2439.321823,2356.321823,5,4,2,2,833.1230762721116,4,190.6246152544223,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,59,15,dir,403.0,7865.697559,7462.697559,38,37,4,33,1858.346107741546,25,581.6692215483092,231.25,500.0,15,0,0,1
w6_persistent_bearing,random,59,16,dir,744.294475,4792.073461,4047.778986,15,12,4,8,945.0787616535489,9,258.0157523307098,110.08967071934843,238.00247966284965,4,0,0,1
w6_persistent_bearing,random,59,18,dir,4026.180505,4260.610055,234.4295500000003,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,1,omni,5.0,1425.825596,1420.825596,9,8,7,1,956.244593143787,3,234.2489186287574,194.30262182108785,500.0,6,0,0,1
w6_persistent_bearing,random,60,2,dir,2790.313175,6850.022761,4059.7095860000004,20,19,2,17,4747.310116014742,12,1056.4620232029483,306.2055843441428,500.0,5,0,0,1
w6_persistent_bearing,random,60,3,omni,17.0,569.070032,552.070032,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,5,omni,1548.667272,4715.563527,3166.8962550000006,12,10,3,7,1099.921186250905,10,279.984237250181,496.2316785179956,496.2316785179956,1,0,0,1
w6_persistent_bearing,random,60,6,omni,1816.098204,3799.742287,1983.6440830000001,7,5,2,3,0.0,5,30.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,8,dir,2540.302971,3044.238088,503.935117,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,9,omni,53.0,2240.915111,2187.915111,6,4,1,3,0.0,4,24.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,10,dir,5494.815829,5991.750954,496.93512499999997,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,13,omni,77.0,796.667008,719.667008,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,14,omni,678.931823,6174.144938,5495.2131150000005,19,18,2,16,0.0,18,108.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,60,16,omni,95.0,1100.563062,1005.563062,6,5,5,0,756.856209358636,3,179.3712418717272,305.53556554798354,500.0,3,0,0,1
w6_persistent_bearing,random,60,19,omni,113.0,1647.388206,1534.388206,5,4,3,1,505.6224507064497,4,125.12449014128994,488.418512108367,488.418512108367,1,0,0,1
w6_persistent_bearing,random,61,1,dir,2323.734085,2573.011147,249.27706200000011,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,2,omni,740.0,5185.565154,4445.565154,17,16,5,11,2903.756181596566,13,673.7512363193132,367.95214373465524,490.56077979070847,2,0,0,1
w6_persistent_bearing,random,61,6,dir,35.0,1811.444104,1776.444104,5,4,3,1,500.0,4,124.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,61,7,dir,3962.613874,4252.748896,290.13502199999994,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,8,omni,47.0,1735.403647,1688.403647,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,10,omni,1531.745027,3545.454042,2013.709015,7,5,3,2,1166.9785886203586,5,263.3957177240717,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,61,11,omni,379.0,2211.785879,1832.785879,4,3,1,2,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,12,dir,385.0,6815.410013,6430.410013,26,25,1,24,527.5983523770476,23,253.51967047540953,500.0,500.0,3,0,0,1
w6_persistent_bearing,random,61,13,omni,77.0,1670.55839,1593.55839,5,4,3,1,108.69337763418513,4,45.73867552683703,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,61,15,dir,89.0,1612.361439,1523.361439,7,6,5,1,557.6720679388848,4,145.53441358777695,309.8851225715588,500.0,3,0,0,1
w6_persistent_bearing,random,61,16,dir,4636.546478,4838.465962,201.919484,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,18,dir,3192.18042,3436.772124,244.59170399999994,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,61,20,omni,119.0,1888.83654,1769.83654,4,2,1,1,1680.0892833418113,2,348.01785666836224,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,62,1,dir,4013.370153,4434.277128,420.9069749999999,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,62,3,dir,17.0,3687.005424,3670.005424,17,16,6,10,710.1704695498901,10,232.03409390997803,107.63673420415638,369.11502763033377,7,0,0,1
w6_persistent_bearing,random,62,6,dir,6467.930432,7130.38169,662.451258,9,7,4,3,942.2052692824916,1,224.4410538564983,132.23282391147535,500.0,7,0,0,1
w6_persistent_bearing,random,62,8,dir,2784.413871,4850.769546,2066.3556750000002,17,15,5,10,1164.7783785844153,4,311.9556757168831,112.78952225510096,500.0,13,0,0,1
w6_persistent_bearing,random,62,9,dir,53.0,7555.730484,7502.730484,20,19,4,15,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,62,10,dir,5047.948418,5913.358722,865.410304,20,18,6,12,1652.000502590069,1,421.4001005180138,59.181330373812756,433.71410713829454,17,0,1,1
w6_persistent_bearing,random,62,11,dir,7284.110016,8658.867557,1374.757541,5,4,4,0,802.1907423215439,4,184.43814846430877,481.12867492258204,500.0,2,0,0,1
w6_persistent_bearing,random,62,12,dir,835.324396,2220.546982,1385.2225859999999,5,3,2,1,967.2106740947448,2,210.44213481894897,350.1441576982737,469.0912153602042,2,0,0,1
w6_persistent_bearing,random,62,14,dir,83.0,8123.224106,8040.224106,22,21,2,19,169.3635206490814,21,159.87270412981627,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,62,15,omni,89.0,7819.513586,7730.513586,21,18,2,16,0.0,18,108.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,62,16,dir,1127.3346,9280.157347,8152.822747,44,43,5,38,2944.4758657067246,22,825.8951731413449,144.36141304347825,500.0,23,0,0,1
w6_persistent_bearing,random,62,17,omni,101.0,6109.621185,6008.621185,15,14,4,10,0.0,14,84.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,62,19,dir,1534.843175,7742.965156,6208.121981,20,18,6,12,5026.697815132981,14,1109.3395630265964,207.55873664642567,500.0,5,0,0,1
