version,n,problem,suite,seed,success,cleared,total,source_count,omni_count,dir_count,total_time_s,avg_time_per_source_s,move_distance_m,move_time_s,measure_count,measure_time_s,switch_count,switch_time_s,clear_success,clear_fail,clear_time_s,near_count,time_component_delta_s,policy_runtime_s,error,number_discovered,number_cleared,discovered_but_not_cleared,never_discovered,reacquisition_attempts,reacquisition_successes,no_signal_after_found,deferred_targets,targets_remaining_at_exit,completed_search_points,remaining_search_points,termination_reason,local_reacquisition_move_m,local_reacquisition_measure_count,local_reacquisition_switch_count,local_reacquisition_time_s,non_reacquisition_time_s,coarse_successes,coarse_failures,intersection_attempts,fallback_targets,mec_checks,guaranteed_clear_attempts,guaranteed_clear_successes,guaranteed_clear_failures,certificate_ready_channels_at_exit
w6_persistent_bearing,27,4,min_reff,10041,1,13,13,13,4,9,7776.665274,598.2050210769231,28288.32634843885,5657.66526968777,348,1740.0,314,314.0,13,0,65.0,0,4.312229975766968e-06,1.481092832999991,,13,13,0,0,77,28,59,3,0,25,0,all_resolved,7616.604919119208,77,49,1957.3209838238415,5819.344290176158,22,15,0,0,22,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10042,1,12,12,12,1,11,7835.47906,652.9565883333333,26642.39529263516,5328.479058527032,413,2065.0,382,382.0,12,0,60.0,1,1.472967596782837e-06,0.7910903340000459,,12,12,0,0,56,21,42,1,0,25,0,all_resolved,5583.348986522207,56,32,1428.6697973044415,6406.809262695559,20,9,0,0,20,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10043,1,10,10,10,4,6,7096.170741,709.6170741,24420.85369866397,4884.170739732794,364,1820.0,342,342.0,10,0,50.0,0,1.267206243937835e-06,1.607274666999956,,10,10,0,0,50,15,42,2,0,25,0,all_resolved,2725.500970143579,50,38,833.1001940287158,6263.070546971284,10,6,0,0,10,10,10,0,[]
w6_persistent_bearing,27,4,min_reff,10044,1,11,11,11,2,9,7387.06513,671.5513754545455,23940.32566082577,4788.065132165154,426,2130.0,414,414.0,11,0,55.0,0,-2.1651540009770542e-06,1.0566479999999956,,11,11,0,0,68,15,62,3,0,25,0,all_resolved,9662.400799286183,68,60,2332.4801598572367,5054.584970142763,11,0,0,0,11,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10045,1,12,12,12,4,8,6986.933552,582.2444626666667,23654.66775010312,4730.933550020623,369,1845.0,351,351.0,12,0,60.0,0,1.979376975214109e-06,1.9261905829999932,,12,12,0,0,70,11,66,3,0,25,0,all_resolved,7668.3240283654995,70,60,1943.6648056730999,5043.2687463269,6,3,0,0,6,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10046,1,12,12,12,5,7,6870.785054,572.5654211666666,23108.92525789731,4621.785051579462,368,1840.0,349,349.0,12,0,60.0,1,2.420538294245489e-06,1.7438761249999857,,12,12,0,0,76,20,65,4,0,25,0,all_resolved,4207.363295492207,76,64,1285.4726590984415,5585.312394901559,11,5,0,0,11,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10047,1,13,13,13,7,6,7075.529638,544.2715106153846,24822.648178475953,4964.52963569519,346,1730.0,316,316.0,13,0,65.0,1,2.3048096409183927e-06,1.8861890410000228,,13,13,0,0,44,17,33,1,0,25,0,all_resolved,6073.999582748519,44,19,1453.7999165497038,5621.729721450296,15,16,0,0,15,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10048,1,15,15,15,8,7,6922.427567,461.4951711333333,24322.137828343755,4864.427565668751,334,1670.0,313,313.0,15,0,75.0,0,1.3312483133631758e-06,2.5521445420000077,,15,15,0,0,86,21,73,3,0,25,0,all_resolved,9303.09080151021,86,70,2360.6181603020423,4561.8094066979575,13,6,0,0,13,15,15,0,[]
w6_persistent_bearing,27,4,min_reff,10049,1,10,10,10,1,9,7883.202211,788.3202211,27426.011054325547,5485.202210865109,397,1985.0,363,363.0,10,0,50.0,0,1.3489079719875008e-07,1.8309698329999833,,10,10,0,0,69,23,55,3,0,25,0,all_resolved,5811.023549093743,69,43,1550.2047098187486,6332.997501181251,19,12,0,0,19,10,10,0,[]
w6_persistent_bearing,27,4,collinear,10000,1,14,14,14,5,9,6505.008914,464.64349385714286,24635.044568947036,4927.008913789407,255,1275.0,233,233.0,14,0,70.0,0,2.1059258870081976e-07,5.170318082999984,,14,14,0,0,39,19,26,2,0,25,0,all_resolved,6748.753637682544,39,25,1569.7507275365087,4935.258186463491,14,7,0,0,14,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10001,1,12,12,12,4,8,6935.820785,577.9850654166667,23109.103911816488,4621.820782363297,379,1895.0,359,359.0,12,0,60.0,0,2.6367024474893697e-06,1.4599380409999867,,12,12,0,0,94,31,72,4,0,25,0,all_resolved,9351.500781725848,94,80,2420.30015634517,4515.52062865483,19,0,0,0,19,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10002,1,13,13,13,2,11,7522.111867,578.6239897692308,25360.559349634244,5072.111869926849,400,2000.0,385,385.0,13,0,65.0,0,-2.9268494472489692e-06,2.245978541999989,,13,13,0,0,169,29,153,11,0,25,0,all_resolved,8664.494319193347,169,160,2737.8988638386695,4784.213003161331,8,9,0,0,8,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10003,1,16,16,16,4,12,5543.533719,346.4708574375,20777.668602501173,4155.533720500234,225,1125.0,183,183.0,16,0,80.0,0,-1.5002342479419895e-06,3.3516762090000043,,16,16,0,0,84,40,57,3,0,15,0,all_resolved,13892.282121701266,84,44,3242.4564243402533,2301.0772946597467,33,17,0,0,33,16,16,0,[]
w6_persistent_bearing,27,4,collinear,10004,1,14,14,14,2,12,7028.792531,502.05660935714286,26253.96265142971,5250.792530285942,289,1445.0,263,263.0,14,0,70.0,0,7.140579327824526e-07,1.955665582999984,,14,14,0,0,58,30,39,0,0,25,0,all_resolved,6580.9454779773905,58,39,1645.1890955954782,5383.603435404522,25,6,0,0,25,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10005,1,16,16,16,6,10,5360.566251,335.0353906875,18607.831238878247,3721.5662477756496,262,1310.0,249,249.0,16,0,80.0,1,3.2243506211671047e-06,3.54892991600002,,16,16,0,0,87,27,72,5,0,16,0,all_resolved,5203.808490050051,87,77,1552.7616980100102,3807.80455298999,16,3,0,0,16,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10006,1,11,11,11,3,8,7521.139874,683.7399885454546,26065.699356036515,5213.139871207303,378,1890.0,363,363.0,11,0,55.0,0,2.7926971597480588e-06,4.029434084000002,,11,11,0,0,97,17,87,5,0,25,0,all_resolved,15251.202819094517,97,84,3619.2405638189034,3901.899310181097,5,8,0,0,5,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10007,1,12,12,12,6,6,6182.38352,515.1986266666667,22391.917593188486,4478.383518637697,277,1385.0,259,259.0,12,0,60.0,0,1.3623030099552125e-06,6.45429737500001,,12,12,0,0,38,21,23,2,0,25,0,all_resolved,2973.0349569508503,38,27,811.60699139017,5370.77652860983,15,0,0,0,15,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10008,1,11,11,11,4,7,7350.360999,668.2146362727273,25936.80498909475,5187.360997818951,357,1785.0,323,323.0,11,0,55.0,0,1.1810498108388856e-06,1.616799125,,11,11,0,0,82,22,70,3,0,25,0,all_resolved,13020.30289914879,82,54,3068.060579829758,4282.300419170242,15,20,0,0,15,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10009,1,12,12,12,4,8,7307.355455,608.9462879166666,26031.77726274444,5206.355452548888,345,1725.0,316,316.0,12,0,60.0,0,2.4511118681402877e-06,3.484185417000049,,12,12,0,0,77,22,63,4,0,25,0,all_resolved,5528.256481780329,77,55,1545.6512963560658,5761.704158643934,15,15,0,0,15,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10010,1,14,14,14,4,10,7322.56142,523.0401014285715,25632.807107257362,5126.561421451473,359,1795.0,331,331.0,14,0,70.0,0,-1.4514725990011357e-06,11.572072791999972,,14,14,0,0,124,22,111,6,0,25,0,all_resolved,10468.730125096401,124,101,2814.7460250192803,4507.81539498072,15,12,0,0,15,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10011,1,11,11,11,4,7,6962.435082,632.9486438181818,24977.17541493705,4995.43508298741,321,1605.0,307,307.0,11,0,55.0,0,-9.874102033791132e-07,4.261154417,,11,11,0,0,34,9,30,2,0,25,0,all_resolved,3087.771924894603,34,27,814.5543849789207,6147.880697021079,9,3,0,0,9,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10012,1,13,13,13,6,7,6946.068368,534.3129513846154,23800.34183836661,4760.068367673322,357,1785.0,336,336.0,13,0,65.0,0,3.26677763951011e-07,4.085323625000001,,13,13,0,0,91,26,74,6,0,25,0,all_resolved,2216.7738045272476,91,80,978.3547609054496,5967.713607094551,12,3,0,0,12,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10013,1,12,12,12,4,8,6947.500568,578.9583806666667,25327.502831869726,5065.500566373945,307,1535.0,287,287.0,12,0,60.0,0,1.6260555639746599e-06,2.9828165830000444,,12,12,0,0,42,23,29,1,0,25,0,all_resolved,4314.598839882102,42,29,1101.9197679764204,5845.58080002358,15,3,0,0,15,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10014,1,13,13,13,5,8,6668.141817,512.9339859230769,22950.709072584377,4590.1418145168755,337,1685.0,328,328.0,13,0,65.0,0,2.4831242626532912e-06,2.041155833000005,,13,13,0,0,75,20,65,5,0,25,0,all_resolved,2205.8497513802495,75,72,888.1699502760499,5779.9718667239495,11,0,0,0,11,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10015,1,11,11,11,5,6,6067.069618,551.5517834545454,20910.348078618437,4182.069615723687,308,1540.0,290,290.0,11,0,55.0,0,2.2763133529224433e-06,2.733704375000002,,11,11,0,0,53,14,47,2,0,25,0,all_resolved,1301.7106570123321,53,41,566.3421314024664,5500.727486597534,8,12,0,0,8,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10016,1,13,13,13,3,10,6963.551013,535.6577702307693,23287.75506853398,4657.551013706796,375,1875.0,366,366.0,13,0,65.0,0,-7.067956175887957e-07,2.441737332999992,,13,13,0,0,58,14,53,2,0,25,0,all_resolved,4142.308447194399,58,54,1172.4616894388798,5791.08932356112,5,0,0,0,5,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10017,1,14,14,14,2,12,6915.876059,493.9911470714286,25129.38029332665,5025.87605866533,306,1530.0,290,290.0,14,0,70.0,0,3.346704033901915e-07,2.416276584000002,,14,14,0,0,66,27,51,4,0,25,0,all_resolved,4967.969663700501,66,57,1380.5939327401002,5535.2821262599,18,0,0,0,18,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10018,1,14,14,14,1,13,6716.073509,479.71953635714283,21815.367541683303,4363.073508336661,382,1910.0,373,373.0,14,0,70.0,0,6.633390512433834e-07,3.5283141250000085,,14,14,0,0,152,15,147,7,0,25,0,all_resolved,8154.660263653539,152,148,2538.9320527307077,4177.141456269292,5,0,0,0,5,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10019,1,13,13,13,4,9,6981.086366,537.0066435384616,24170.431814405387,4834.086362881078,349,1745.0,337,337.0,13,0,65.0,0,3.1189229048322886e-06,2.3123594159999925,,13,13,0,0,58,22,45,5,0,25,0,all_resolved,3084.8139543360835,58,54,960.9627908672167,6020.123575132784,13,0,0,0,13,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10020,1,15,15,15,7,8,6754.770504,450.3180336,24983.85251270147,4996.770502540294,283,1415.0,268,268.0,15,0,75.0,0,1.459706254536286e-06,6.6275463750000085,,15,15,0,0,56,12,50,3,0,25,0,all_resolved,7925.887227690701,56,46,1911.1774455381403,4843.59305846186,6,3,0,0,6,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10021,1,14,14,14,3,11,7277.257165,519.8040832142857,27561.285811631835,5512.257162326367,288,1440.0,255,255.0,14,0,70.0,0,2.673633389349561e-06,5.100920583000004,,14,14,0,0,70,25,55,3,0,25,0,all_resolved,9042.955759592829,70,43,2201.5911519185656,5075.666013081434,17,18,0,0,17,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10022,1,15,15,15,1,14,7194.722671,479.6481780666667,23943.613335434267,4788.722667086853,390,1950.0,381,381.0,15,0,75.0,0,3.913147338607814e-06,1.7635777919999782,,15,15,0,0,129,26,114,8,0,25,0,all_resolved,7604.252125394717,129,126,2291.8504250789433,4902.872245921057,12,0,0,0,12,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10023,1,15,15,15,5,10,6878.910309,458.59402059999996,27089.55153535141,5417.910307070282,236,1180.0,206,206.0,15,0,75.0,0,1.929717655002605e-06,16.547877249999942,,15,15,0,0,58,23,46,2,0,25,0,all_resolved,5577.579765964832,58,35,1440.5159531929664,5438.394355807033,19,23,0,0,19,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10024,1,11,11,11,2,9,6957.689442,632.517222,23898.447213976586,4779.6894427953175,356,1780.0,343,343.0,11,0,55.0,0,-7.953176464070566e-07,2.0600327919999017,,11,11,0,0,70,18,60,5,0,25,0,all_resolved,5082.804753374577,70,63,1429.5609506749154,5528.128491325085,9,0,0,0,9,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10025,1,13,13,13,3,10,7674.983366,590.3833358461538,26634.916831158374,5326.983366231675,384,1920.0,363,363.0,13,0,65.0,0,-2.3167467588791624e-07,4.160493333999966,,13,13,0,0,105,19,97,8,0,25,0,all_resolved,9464.101949038222,105,90,2507.8203898076445,5167.162976192356,12,11,0,0,12,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10026,1,14,14,14,4,10,6628.896749,473.49262492857144,23154.483738193245,4630.896747638649,323,1615.0,313,313.0,14,0,70.0,0,1.361351678497158e-06,3.3063629170000013,,14,14,0,0,95,28,77,4,0,25,0,all_resolved,9158.065489608616,95,89,2395.6130979217232,4233.283651078277,20,0,0,0,20,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10027,1,11,11,11,2,9,6745.458409,613.2234917272727,22132.2920628694,4426.45841257388,380,1900.0,364,364.0,11,0,55.0,1,-3.5738803489948623e-06,1.8371070420000706,,11,11,0,0,124,27,108,7,0,25,0,all_resolved,4174.86768411533,124,114,1568.973536823066,5176.484872176934,19,3,0,0,19,10,10,0,[]
w6_persistent_bearing,27,4,collinear,10028,1,12,12,12,4,8,6983.633352,581.969446,23473.166755609658,4694.633351121932,374,1870.0,359,359.0,12,0,60.0,0,8.780680218478665e-07,1.77781887499998,,12,12,0,0,93,21,81,6,0,25,0,all_resolved,7167.671835082099,93,82,1980.5343670164198,5003.0989849835805,15,3,0,0,15,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10029,1,11,11,11,3,8,7389.271107,671.7519188181818,25806.35553339352,5161.271106678703,367,1835.0,338,338.0,11,0,55.0,0,3.212962838006206e-07,1.9454775829999562,,11,11,0,0,80,21,69,2,0,25,0,all_resolved,5875.828795407237,80,59,1634.1657590814473,5755.105347918552,14,18,0,0,14,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10030,1,14,14,14,2,12,8413.311295,600.9508067857142,27646.55646830948,5529.311293661896,475,2375.0,439,439.0,14,0,70.0,1,1.3381031749304384e-06,1.4810236249999207,,14,14,0,0,150,35,128,7,0,25,0,all_resolved,11238.989521778143,150,120,3117.797904355629,5295.513390644371,18,18,0,0,18,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10031,1,12,12,12,4,8,6811.673034,567.6394195,24838.36518496721,4967.673036993442,302,1510.0,274,274.0,12,0,60.0,0,-2.9934417398180813e-06,4.06873533299995,,12,12,0,0,40,20,26,1,0,25,0,all_resolved,4183.101443308225,40,20,1056.620288661645,5755.052745338356,18,9,0,0,18,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10032,1,10,10,10,5,5,7022.391809,702.2391809,24481.959038233264,4896.3918076466525,348,1740.0,336,336.0,10,0,50.0,0,1.3533472156268544e-06,1.631852915999957,,10,10,0,0,37,13,31,2,0,25,0,all_resolved,2509.742965782463,37,36,722.9485931564926,6299.4432158435075,5,0,0,0,5,10,10,0,[]
w6_persistent_bearing,27,4,collinear,10033,1,14,14,14,7,7,6151.796731,439.41405221428573,22318.983653079264,4463.7967306158525,272,1360.0,258,258.0,14,0,70.0,0,3.8414782466134056e-07,2.6993258339999784,,14,14,0,0,43,21,30,2,0,25,0,all_resolved,3000.2135737635717,43,35,850.0427147527143,5301.754016247286,17,0,0,0,17,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10034,1,14,14,14,6,8,7127.318057,509.09414692857143,25821.590296719114,5164.318059343823,318,1590.0,303,303.0,14,0,70.0,0,-2.3438224161509424e-06,3.20171829100002,,14,14,0,0,83,18,72,4,0,25,0,all_resolved,12230.588108107642,83,74,2935.1176216215285,4192.200435378472,12,0,0,0,12,14,14,0,[]
w6_persistent_bearing,27,4,collinear,10035,1,16,16,16,8,8,2827.254351,176.7033969375,10696.271739115939,2139.254347823188,104,520.0,88,88.0,16,0,80.0,0,3.1768122426001355e-06,8.323183749999998,,16,16,0,0,39,30,20,0,0,4,0,all_resolved,5507.6048618226105,39,24,1320.520972364522,1506.733378635478,29,4,0,0,29,16,16,0,[]
w6_persistent_bearing,27,4,collinear,10036,1,12,12,12,4,8,7195.894512,599.657876,22824.472546703233,4564.894509340646,432,2160.0,411,411.0,12,0,60.0,0,2.6593534130370244e-06,1.5320665409999492,,12,12,0,0,141,26,127,11,0,25,0,all_resolved,8839.552428305386,141,127,2599.910485661077,4595.984026338923,8,6,0,0,8,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10037,1,11,11,11,1,10,7752.395613,704.7632375454546,27421.978051048973,5484.3956102097945,374,1870.0,343,343.0,11,0,55.0,0,2.790205144265201e-06,1.0221114170000192,,11,11,0,0,75,20,64,3,0,25,0,all_resolved,13221.632971072175,75,48,3067.326594214435,4685.069018785565,15,18,0,0,15,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10038,1,10,10,10,2,8,6943.42871,694.3428710000001,23467.14354169931,4693.428708339862,370,1850.0,350,350.0,10,0,50.0,0,1.6601379684288986e-06,1.4841872090000834,,10,10,0,0,48,15,40,4,0,25,0,all_resolved,3816.706918860969,48,35,1038.3413837721937,5905.087326227806,13,6,0,0,13,10,10,0,[]
w6_persistent_bearing,27,4,collinear,10039,1,11,11,11,2,9,7408.238813,673.4762557272727,25971.194068555145,5194.238813711029,364,1820.0,339,339.0,11,0,55.0,0,-7.110293154255487e-07,1.7323438330000727,,11,11,0,0,66,15,57,2,0,25,0,all_resolved,3769.301422392316,66,49,1132.8602844784632,6275.378528521536,10,9,0,0,10,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10040,1,15,15,15,6,9,6751.890326,450.1260217333333,24709.451614835598,4941.89032296712,293,1465.0,270,270.0,15,0,75.0,0,3.0328801585710607e-06,4.194956124999976,,15,15,0,0,105,27,92,5,0,25,0,all_resolved,4779.851889883504,105,90,1570.9703779767008,5180.919948023299,13,9,0,0,13,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10041,1,13,13,13,4,9,7013.192041,539.4763108461539,23970.960215379157,4794.192043075831,362,1810.0,344,344.0,13,0,65.0,0,-2.0758307073265314e-06,2.930356292000056,,13,13,0,0,94,27,75,5,0,25,0,all_resolved,7750.77241657815,94,81,2101.15448331563,4912.037557684371,16,3,0,0,16,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10042,1,12,12,12,1,11,7061.647393,588.4706160833333,24988.23695730768,4997.647391461536,339,1695.0,309,309.0,12,0,60.0,0,1.5384639482363127e-06,5.589274791999969,,12,12,0,0,73,25,57,3,0,25,0,all_resolved,4462.050407677572,73,51,1308.4100815355146,5753.237311464485,18,18,0,0,18,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10043,1,10,10,10,4,6,6521.067384,652.1067384,21645.336916914148,4329.06738338283,360,1800.0,342,342.0,10,0,50.0,0,6.171703716972843e-07,3.6020282499999894,,10,10,0,0,61,14,54,4,0,25,0,all_resolved,2760.8058399423485,61,56,913.1611679884697,5607.90621601153,9,0,0,0,9,10,10,0,[]
w6_persistent_bearing,27,4,collinear,10044,1,11,11,11,2,9,6926.87096,629.7155418181818,24784.354800361416,4956.870960072283,324,1620.0,295,295.0,11,0,55.0,0,-7.228300091810524e-08,1.9172161669999923,,11,11,0,0,55,35,30,0,0,25,0,all_resolved,5482.532185982276,55,32,1403.5064371964552,5523.364522803545,28,12,0,0,28,11,11,0,[]
w6_persistent_bearing,27,4,collinear,10045,1,12,12,12,4,8,6830.143404,569.178617,23660.71702443078,4732.1434048861565,342,1710.0,328,328.0,12,0,60.0,0,-8.861561582307331e-07,2.045516292000002,,12,12,0,0,70,23,57,3,0,25,0,all_resolved,3145.944261634667,70,62,1041.1888523269333,5788.954551673067,16,3,0,0,16,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10046,1,12,12,12,5,7,7594.410002,632.8675001666667,24857.05001503325,4971.410003006649,431,2155.0,408,408.0,12,0,60.0,0,-1.0066496543004178e-06,3.852169333000006,,12,12,0,0,174,36,150,10,0,25,0,all_resolved,4273.680555847109,174,159,1883.7361111694217,5710.673890830578,11,9,0,0,11,12,12,0,[]
w6_persistent_bearing,27,4,collinear,10047,1,13,13,13,7,6,6927.317981,532.8706139230769,24771.589893779175,4954.317978755835,323,1615.0,293,293.0,13,0,65.0,0,2.2441654436988756e-06,8.032882374999986,,13,13,0,0,87,28,67,5,0,25,0,all_resolved,15732.487825759703,87,59,3640.4975651519408,3286.8204158480594,17,14,0,0,17,13,13,0,[]
w6_persistent_bearing,27,4,collinear,10048,1,15,15,15,8,7,6924.127186,461.60847906666663,25185.635919549768,5037.127183909954,306,1530.0,282,282.0,15,0,75.0,0,2.0900461095152423e-06,2.430779833000088,,15,15,0,0,99,37,76,1,0,25,0,all_resolved,3880.5180082623915,99,83,1354.1036016524783,5570.023584347521,16,9,0,0,16,15,15,0,[]
w6_persistent_bearing,27,4,collinear,10049,1,10,10,10,1,9,7191.607759,719.1607759000001,25148.03879619173,5029.607759238346,355,1775.0,337,337.0,10,0,50.0,2,-2.3834581952542067e-07,0.794497500000034,,10,10,0,0,33,14,25,1,0,25,0,all_resolved,2929.528277608513,33,20,770.9056555217026,6420.702103478297,11,3,0,0,11,8,8,0,[]
